Year,Series,Game,Date,BoxScore,Team,Won,Player,MP,FG,FGA,FG%,3P,3PA,FT,FTA,PTS,eFG%
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,PHI,False,Mike Dunleavy,5:00,2.0,3.0,.667,0.0,,0.0,0.0,4.0,0.667
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,PHI,False,Terry Furlow,3:00,2.0,3.0,.667,0.0,,0.0,0.0,4.0,0.667
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Bill Walton,39:00,9.0,15.0,.600,0.0,,2.0,3.0,20.0,0.6
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Maurice Lucas,38:00,11.0,23.0,.478,0.0,,5.0,6.0,27.0,0.478
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Johnny Davis,34:00,7.0,13.0,.538,0.0,,4.0,4.0,18.0,0.538
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Bob Gross,30:00,7.0,11.0,.636,0.0,,5.0,6.0,19.0,0.636
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Lionel Hollins,30:00,4.0,17.0,.235,0.0,,7.0,9.0,15.0,0.235
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Dave Twardzik,24:00,3.0,6.0,.500,0.0,,0.0,0.0,6.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Lloyd Neal,17:00,6.0,9.0,.667,0.0,,1.0,2.0,13.0,0.667
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Corky Calhoun,13:00,2.0,5.0,.400,0.0,,0.0,0.0,4.0,0.4
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Herm Gilliam,8:00,0.0,2.0,.000,0.0,,1.0,2.0,1.0,0.0
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Larry Steele,3:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Wally Walker,2:00,3.0,3.0,1.000,0.0,,0.0,0.0,6.0,1.0
1977,1977_nba_finals_trail_blazers_vs_76ers,3,1977-05-29,197705290POR,POR,True,Robin Jones,2:00,0.0,2.0,.000,0.0,,0.0,0.0,0.0,0.0
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,Julius Erving,34:00,7.0,14.0,.500,0.0,,10.0,13.0,24.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,Henry Bibby,31:00,2.0,8.0,.250,0.0,,1.0,3.0,5.0,0.25
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,Doug Collins,30:00,4.0,10.0,.400,0.0,,3.0,5.0,11.0,0.4
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,Caldwell Jones,21:00,1.0,3.0,.333,0.0,,1.0,2.0,3.0,0.333
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,George McGinnis,19:00,2.0,8.0,.250,0.0,,1.0,2.0,5.0,0.25
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,Steve Mix,32:00,3.0,5.0,.600,0.0,,3.0,3.0,9.0,0.6
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,Darryl Dawkins,27:00,4.0,7.0,.571,0.0,,7.0,10.0,15.0,0.571
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,World B. Free,23:00,6.0,12.0,.500,0.0,,2.0,6.0,14.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,Joe Bryant,11:00,2.0,3.0,.667,0.0,,0.0,0.0,4.0,0.667
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,Mike Dunleavy,8:00,0.0,2.0,.000,0.0,,2.0,3.0,2.0,0.0
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,PHI,False,Terry Furlow,4:00,2.0,3.0,.667,0.0,,2.0,2.0,6.0,0.667
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Lionel Hollins,33:00,9.0,16.0,.563,0.0,,7.0,10.0,25.0,0.562
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Johnny Davis,29:00,4.0,8.0,.500,0.0,,1.0,2.0,9.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Maurice Lucas,28:00,7.0,11.0,.636,0.0,,10.0,14.0,24.0,0.636
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Bill Walton,26:00,6.0,10.0,.600,0.0,,0.0,0.0,12.0,0.6
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Bob Gross,16:00,5.0,7.0,.714,0.0,,0.0,0.0,10.0,0.714
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Lloyd Neal,22:00,3.0,9.0,.333,0.0,,1.0,2.0,7.0,0.333
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Herm Gilliam,18:00,5.0,9.0,.556,0.0,,2.0,2.0,12.0,0.556
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Corky Calhoun,18:00,3.0,5.0,.600,0.0,,0.0,0.0,6.0,0.6
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Robin Jones,15:00,2.0,4.0,.500,0.0,,0.0,0.0,4.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Larry Steele,13:00,3.0,6.0,.500,0.0,,0.0,0.0,6.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Dave Twardzik,12:00,2.0,4.0,.500,0.0,,1.0,1.0,5.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,4,1977-05-31,197705310POR,POR,True,Wally Walker,10:00,5.0,7.0,.714,0.0,,0.0,0.0,10.0,0.714
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Maurice Lucas,41:00,6.0,15.0,.400,0.0,,8.0,13.0,20.0,0.4
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Bill Walton,39:00,6.0,11.0,.545,0.0,,2.0,2.0,14.0,0.545
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Johnny Davis,33:00,4.0,12.0,.333,0.0,,3.0,3.0,11.0,0.333
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Lionel Hollins,32:00,6.0,17.0,.353,0.0,,2.0,6.0,14.0,0.353
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Bob Gross,25:00,10.0,13.0,.769,0.0,,5.0,5.0,25.0,0.769
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Dave Twardzik,26:00,4.0,8.0,.500,0.0,,8.0,13.0,16.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Corky Calhoun,19:00,1.0,3.0,.333,0.0,,2.0,3.0,4.0,0.333
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Lloyd Neal,14:00,2.0,3.0,.667,0.0,,2.0,2.0,6.0,0.667
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Herm Gilliam,5:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Larry Steele,5:00,0.0,3.0,.000,0.0,,0.0,0.0,0.0,0.0
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,POR,True,Robin Jones,1:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,Julius Erving,47:00,13.0,27.0,.481,0.0,,11.0,13.0,37.0,0.481
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,Doug Collins,44:00,8.0,20.0,.400,0.0,,7.0,9.0,23.0,0.4
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,Henry Bibby,38:00,7.0,19.0,.368,0.0,,2.0,2.0,16.0,0.368
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,Caldwell Jones,32:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,George McGinnis,24:00,3.0,9.0,.333,0.0,,5.0,11.0,11.0,0.333
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,Steve Mix,18:00,3.0,7.0,.429,0.0,,0.0,0.0,6.0,0.429
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,Darryl Dawkins,13:00,1.0,3.0,.333,0.0,,0.0,0.0,2.0,0.333
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,World B. Free,13:00,1.0,7.0,.143,0.0,,0.0,0.0,2.0,0.143
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,Joe Bryant,10:00,2.0,4.0,.500,0.0,,3.0,5.0,7.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,5,1977-06-03,197706030PHI,PHI,False,Mike Dunleavy,1:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,Julius Erving,43:00,17.0,29.0,.586,0.0,,6.0,7.0,40.0,0.586
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,George McGinnis,41:00,12.0,23.0,.522,0.0,,4.0,7.0,28.0,0.522
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,Doug Collins,39:00,3.0,9.0,.333,0.0,,0.0,0.0,6.0,0.333
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,Henry Bibby,37:00,3.0,6.0,.500,0.0,,0.0,0.0,6.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,Caldwell Jones,27:00,5.0,8.0,.625,0.0,,0.0,0.0,10.0,0.625
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,World B. Free,19:00,0.0,6.0,.000,0.0,,9.0,12.0,9.0,0.0
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,Joe Bryant,12:00,1.0,4.0,.250,0.0,,0.0,0.0,2.0,0.25
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,Darryl Dawkins,11:00,2.0,3.0,.667,0.0,,0.0,1.0,4.0,0.667
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,Steve Mix,8:00,1.0,3.0,.333,0.0,,0.0,0.0,2.0,0.333
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,Harvey Catchings,2:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,PHI,False,Mike Dunleavy,1:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,POR,True,Lionel Hollins,43:00,10.0,22.0,.455,0.0,,0.0,1.0,20.0,0.455
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,POR,True,Bill Walton,42:00,8.0,15.0,.533,0.0,,4.0,5.0,20.0,0.533
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,POR,True,Bob Gross,40:00,12.0,16.0,.750,0.0,,0.0,0.0,24.0,0.75
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,POR,True,Maurice Lucas,39:00,3.0,12.0,.250,0.0,,9.0,12.0,15.0,0.25
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,POR,True,Johnny Davis,39:00,4.0,8.0,.500,0.0,,5.0,6.0,13.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,POR,True,Dave Twardzik,14:00,2.0,5.0,.400,0.0,,3.0,6.0,7.0,0.4
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,POR,True,Lloyd Neal,13:00,2.0,4.0,.500,0.0,,0.0,0.0,4.0,0.5
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,POR,True,Corky Calhoun,8:00,3.0,3.0,1.000,0.0,,0.0,0.0,6.0,1.0
1977,1977_nba_finals_trail_blazers_vs_76ers,6,1977-06-05,197706050POR,POR,True,Robin Jones,2:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,WSB,False,Elvin Hayes,42:00,9.0,18.0,.500,0.0,,3.0,4.0,21.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,WSB,False,Wes Unseld,39:00,5.0,7.0,.714,0.0,,0.0,0.0,10.0,0.714
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,WSB,False,Bob Dandridge,39:00,3.0,12.0,.250,0.0,,0.0,2.0,6.0,0.25
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,WSB,False,Kevin Grevey,34:00,11.0,22.0,.500,0.0,,5.0,6.0,27.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,WSB,False,Tom Henderson,28:00,3.0,7.0,.429,0.0,,4.0,6.0,10.0,0.429
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,WSB,False,Charles Johnson,18:00,4.0,9.0,.444,0.0,,0.0,0.0,8.0,0.444
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,WSB,False,Mitch Kupchak,17:00,4.0,7.0,.571,0.0,,2.0,2.0,10.0,0.571
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,WSB,False,Larry Wright,16:00,2.0,6.0,.333,0.0,,2.0,2.0,6.0,0.333
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,WSB,False,Greg Ballard,7:00,1.0,1.0,1.000,0.0,,2.0,2.0,4.0,1.0
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,SEA,True,Marvin Webster,46:00,8.0,16.0,.500,0.0,,1.0,2.0,17.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,SEA,True,Dennis Johnson,42:00,4.0,13.0,.308,0.0,,5.0,8.0,13.0,0.308
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,SEA,True,John Johnson,36:00,9.0,15.0,.600,0.0,,0.0,0.0,18.0,0.6
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,SEA,True,Jack Sikma,25:00,5.0,10.0,.500,0.0,,2.0,2.0,12.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,SEA,True,Gus Williams,21:00,1.0,5.0,.200,0.0,,4.0,5.0,6.0,0.2
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,SEA,True,Fred Brown,33:00,13.0,30.0,.433,0.0,,4.0,4.0,30.0,0.433
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,SEA,True,Paul Silas,27:00,2.0,4.0,.500,0.0,,2.0,3.0,6.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,SEA,True,Bruce Seals,6:00,1.0,3.0,.333,0.0,,0.0,0.0,2.0,0.333
1978,1978_nba_finals_bullets_vs_supersonics,1,1978-05-21,197805210SEA,SEA,True,Wally Walker,4:00,1.0,1.0,1.000,0.0,,0.0,0.0,2.0,1.0
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,SEA,False,Marvin Webster,44:00,3.0,11.0,.273,0.0,,4.0,4.0,10.0,0.273
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,SEA,False,Gus Williams,38:00,10.0,21.0,.476,0.0,,4.0,5.0,24.0,0.476
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,SEA,False,Dennis Johnson,37:00,7.0,15.0,.467,0.0,,7.0,7.0,21.0,0.467
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,SEA,False,Jack Sikma,33:00,5.0,12.0,.417,0.0,,2.0,2.0,12.0,0.417
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,SEA,False,John Johnson,24:00,2.0,8.0,.250,0.0,,0.0,0.0,4.0,0.25
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,SEA,False,Paul Silas,36:00,2.0,7.0,.286,0.0,,6.0,7.0,10.0,0.286
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,SEA,False,Fred Brown,21:00,5.0,12.0,.417,0.0,,0.0,1.0,10.0,0.417
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,SEA,False,Wally Walker,7:00,3.0,4.0,.750,0.0,,1.0,1.0,7.0,0.75
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Elvin Hayes,44:00,12.0,22.0,.545,0.0,,1.0,2.0,25.0,0.545
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Tom Henderson,39:00,8.0,11.0,.727,0.0,,4.0,4.0,20.0,0.727
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Bob Dandridge,37:00,14.0,22.0,.636,0.0,,6.0,7.0,34.0,0.636
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Wes Unseld,34:00,1.0,8.0,.125,0.0,,0.0,0.0,2.0,0.125
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Kevin Grevey,22:00,2.0,10.0,.200,0.0,,1.0,3.0,5.0,0.2
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Charles Johnson,23:00,2.0,6.0,.333,0.0,,2.0,2.0,6.0,0.333
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Mitch Kupchak,17:00,4.0,7.0,.571,0.0,,2.0,4.0,10.0,0.571
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Larry Wright,12:00,1.0,6.0,.167,0.0,,0.0,0.0,2.0,0.167
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Greg Ballard,7:00,0.0,2.0,.000,0.0,,0.0,0.0,0.0,0.0
1978,1978_nba_finals_bullets_vs_supersonics,2,1978-05-25,197805250WSB,WSB,True,Joe Pace,5:00,0.0,0.0,,0.0,,2.0,2.0,2.0,
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,SEA,True,Jack Sikma,42:00,6.0,11.0,.545,0.0,,5.0,5.0,17.0,0.545
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,SEA,True,Marvin Webster,41:00,9.0,15.0,.600,0.0,,2.0,4.0,20.0,0.6
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,SEA,True,Dennis Johnson,38:00,5.0,12.0,.417,0.0,,2.0,4.0,12.0,0.417
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,SEA,True,Gus Williams,29:00,7.0,14.0,.500,0.0,,6.0,9.0,20.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,SEA,True,John Johnson,25:00,1.0,7.0,.143,0.0,,0.0,0.0,2.0,0.143
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,SEA,True,Paul Silas,32:00,3.0,4.0,.750,0.0,,4.0,4.0,10.0,0.75
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,SEA,True,Fred Brown,29:00,6.0,17.0,.353,0.0,,0.0,2.0,12.0,0.353
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,SEA,True,Wally Walker,4:00,0.0,3.0,.000,0.0,,0.0,0.0,0.0,0.0
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,WSB,False,Bob Dandridge,44:00,10.0,24.0,.417,0.0,,1.0,2.0,21.0,0.417
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,WSB,False,Elvin Hayes,42:00,12.0,24.0,.500,0.0,,5.0,10.0,29.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,WSB,False,Wes Unseld,38:00,1.0,4.0,.250,0.0,,0.0,0.0,2.0,0.25
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,WSB,False,Tom Henderson,36:00,6.0,18.0,.333,0.0,,2.0,2.0,14.0,0.333
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,WSB,False,Kevin Grevey,32:00,1.0,14.0,.071,0.0,,10.0,11.0,12.0,0.071
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,WSB,False,Charles Johnson,19:00,2.0,10.0,.200,0.0,,1.0,2.0,5.0,0.2
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,WSB,False,Mitch Kupchak,16:00,4.0,9.0,.444,0.0,,1.0,2.0,9.0,0.444
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,WSB,False,Larry Wright,9:00,0.0,3.0,.000,0.0,,0.0,0.0,0.0,0.0
1978,1978_nba_finals_bullets_vs_supersonics,3,1978-05-28,197805280WSB,WSB,False,Greg Ballard,4:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,WSB,True,Bob Dandridge,50:00,8.0,20.0,.400,0.0,,7.0,10.0,23.0,0.4
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,WSB,True,Tom Henderson,41:00,3.0,9.0,.333,0.0,,6.0,7.0,12.0,0.333
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,WSB,True,Wes Unseld,39:00,7.0,10.0,.700,0.0,,1.0,1.0,15.0,0.7
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,WSB,True,Elvin Hayes,38:00,8.0,18.0,.444,0.0,,4.0,5.0,20.0,0.444
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,WSB,True,Kevin Grevey,29:00,8.0,18.0,.444,0.0,,1.0,3.0,17.0,0.444
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,WSB,True,Mitch Kupchak,30:00,6.0,14.0,.429,0.0,,0.0,0.0,12.0,0.429
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,WSB,True,Charles Johnson,24:00,7.0,14.0,.500,0.0,,0.0,2.0,14.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,WSB,True,Larry Wright,11:00,2.0,6.0,.333,0.0,,1.0,1.0,5.0,0.333
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,WSB,True,Greg Ballard,3:00,0.0,0.0,,0.0,,2.0,2.0,2.0,
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,SEA,False,Marvin Webster,47:00,3.0,10.0,.300,0.0,,2.0,3.0,8.0,0.3
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,SEA,False,Gus Williams,38:00,11.0,22.0,.500,0.0,,1.0,2.0,23.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,SEA,False,Dennis Johnson,37:00,10.0,14.0,.714,0.0,,13.0,15.0,33.0,0.714
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,SEA,False,John Johnson,37:00,4.0,9.0,.444,0.0,,0.0,0.0,8.0,0.444
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,SEA,False,Jack Sikma,25:00,8.0,17.0,.471,0.0,,4.0,5.0,20.0,0.471
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,SEA,False,Paul Silas,42:00,0.0,1.0,.000,0.0,,0.0,2.0,0.0,0.0
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,SEA,False,Fred Brown,32:00,8.0,19.0,.421,0.0,,2.0,2.0,18.0,0.421
1978,1978_nba_finals_bullets_vs_supersonics,4,1978-05-30,197805300SEA,SEA,False,Wally Walker,7:00,3.0,5.0,.600,0.0,,0.0,0.0,6.0,0.6
1978,1978_nba_finals_bullets_vs_supersonics,5,1978-06-02,197806020SEA,WSB,False,Bob Dandridge,42:00,10.0,18.0,.556,0.0,,1.0,5.0,21.0,0.556
1978,1978_nba_finals_bullets_vs_supersonics,5,1978-06-02,197806020SEA,WSB,False,Wes Unseld,42:00,5.0,8.0,.625,0.0,,3.0,7.0,13.0,0.625
1978,1978_nba_finals_bullets_vs_supersonics,5,1978-06-02,197806020SEA,WSB,False,Elvin Hayes,41:00,6.0,12.0,.500,0.0,,5.0,7.0,17.0,0.5
1978,1978_nba_finals_bullets_vs_supersonics,5,1978-06-02,197806020SEA,WSB,False,Kevin Grevey,40:00,9.0,19.0,.474,0.0,,4.0,6.0,22.0,0.474
1978,1978_nba_finals_bullets_vs_supersonics,5,1978-06-02,197806020SEA,WSB,False,Tom Henderson,35:00,4.0,11.0,.364,0.0,,5.0,6.0,13.0,0.364
1978,1978_nba_finals_bullets_vs_supersonics,5,1978-06-02,197806020SEA,WSB,False,Mitch Kupchak,19:00,1.0,5.0,.200,0.0,,0.0,0.0,2.0,0.2
