Year,Series,Team,Player,Closeout_Game,Closeout_PTS,Other_PTS_mean,Other_G,rel_closeout_PTS
1975,1975_nba_finals_warriors_vs_bullets,WSB,Dennis DuVal,3,0.0,2.0,1,0.0
1975,1975_nba_finals_warriors_vs_bullets,WSB,Dick Gibbs,4,0.0,4.0,1,-4.0
1975,1975_nba_finals_warriors_vs_bullets,GSW,Steve Bracey,3,0.0,0.0,1,0.0
1975,1975_nba_finals_warriors_vs_bullets,WSB,Truck Robinson,4,0.0,5.333,3,-5.333
1974,1974_nba_finals_celtics_vs_bucks,BOS,Dave Cowens,7,28.0,21.833,6,6.167
1974,1974_nba_finals_celtics_vs_bucks,MIL,Kareem Abdul-Jabbar,7,26.0,33.667,6,-7.667
1974,1974_nba_finals_celtics_vs_bucks,BOS,Jo Jo White,7,16.0,16.667,6,-0.667
1974,1974_nba_finals_celtics_vs_bucks,BOS,John Havlicek,7,16.0,28.167,6,-12.167
1974,1974_nba_finals_celtics_vs_bucks,MIL,Mickey Davis,7,15.0,10.667,6,4.333
1974,1974_nba_finals_celtics_vs_bucks,MIL,Bob Dandridge,7,14.0,17.167,6,-3.167
1974,1974_nba_finals_celtics_vs_bucks,BOS,Paul Silas,7,14.0,5.5,6,8.5
1974,1974_nba_finals_celtics_vs_bucks,MIL,Jon McGlocklin,7,13.0,4.75,4,8.25
1974,1974_nba_finals_celtics_vs_bucks,BOS,Paul Westphal,7,12.0,3.667,6,8.333
1974,1974_nba_finals_celtics_vs_bucks,MIL,Curtis Perry,7,6.0,5.833,6,0.167
1974,1974_nba_finals_celtics_vs_bucks,BOS,Don Chaney,7,6.0,12.0,6,-6.0
1974,1974_nba_finals_celtics_vs_bucks,BOS,Don Nelson,7,6.0,5.167,6,0.833
1974,1974_nba_finals_celtics_vs_bucks,MIL,Oscar Robertson,7,6.0,13.167,6,-7.167
1974,1974_nba_finals_celtics_vs_bucks,MIL,Ron Williams,7,4.0,2.8,5,1.2
1974,1974_nba_finals_celtics_vs_bucks,BOS,Art Williams,7,2.0,0.0,3,2.0
1974,1974_nba_finals_celtics_vs_bucks,BOS,Phil Hankinson,7,2.0,0.0,0,0.0
1974,1974_nba_finals_celtics_vs_bucks,MIL,Terry Driscoll,7,2.0,1.0,2,1.0
1974,1974_nba_finals_celtics_vs_bucks,MIL,Cornell Warner,7,1.0,5.167,6,-4.167
1974,1974_nba_finals_celtics_vs_bucks,MIL,Dick Garrett,7,0.0,0.667,3,-0.667
1974,1974_nba_finals_celtics_vs_bucks,BOS,Hank Finkel,7,0.0,2.833,6,-2.833
1974,1974_nba_finals_celtics_vs_bucks,MIL,Russ Lee,7,0.0,2.0,3,-2.0
1974,1974_nba_finals_celtics_vs_bucks,BOS,Steve Kuberski,7,0.0,0.0,0,0.0
1973,1973_nba_finals_knicks_vs_lakers,LAL,Gail Goodrich,5,28.0,20.25,4,7.75
1973,1973_nba_finals_knicks_vs_lakers,NYK,Earl Monroe,5,23.0,14.25,4,8.75
1973,1973_nba_finals_knicks_vs_lakers,LAL,Wilt Chamberlain,5,23.0,8.75,4,14.25
1973,1973_nba_finals_knicks_vs_lakers,NYK,Bill Bradley,5,20.0,18.25,4,1.75
1973,1973_nba_finals_knicks_vs_lakers,LAL,Jim McMillian,5,19.0,22.25,4,-3.25
1973,1973_nba_finals_knicks_vs_lakers,NYK,Walt Frazier,5,18.0,16.25,4,1.75
1973,1973_nba_finals_knicks_vs_lakers,NYK,Willis Reed,5,18.0,16.0,4,2.0
1973,1973_nba_finals_knicks_vs_lakers,LAL,Jerry West,5,12.0,23.75,4,-11.75
1973,1973_nba_finals_knicks_vs_lakers,NYK,Jerry Lucas,5,10.0,7.0,4,3.0
1973,1973_nba_finals_knicks_vs_lakers,LAL,Bill Bridges,5,9.0,9.0,4,0.0
1973,1973_nba_finals_knicks_vs_lakers,NYK,Phil Jackson,5,6.0,9.0,4,-3.0
1973,1973_nba_finals_knicks_vs_lakers,NYK,Dean Meminger,5,5.0,0.0,4,5.0
1973,1973_nba_finals_knicks_vs_lakers,NYK,Dave DeBusschere,5,2.0,19.0,4,-17.0
1973,1973_nba_finals_knicks_vs_lakers,LAL,Keith Erickson,5,2.0,7.5,4,-5.5
1973,1973_nba_finals_knicks_vs_lakers,NYK,Dick Barnett,3,0.0,2.0,1,0.0
1973,1973_nba_finals_knicks_vs_lakers,LAL,Happy Hairston,5,0.0,6.0,1,-6.0
1973,1973_nba_finals_knicks_vs_lakers,NYK,John Gianelli,3,0.0,0.0,2,0.0
1973,1973_nba_finals_knicks_vs_lakers,LAL,Mel Counts,5,0.0,4.75,4,-4.75
1973,1973_nba_finals_knicks_vs_lakers,LAL,Pat Riley,5,0.0,0.0,0,0.0
1972,1972_nba_finals_knicks_vs_lakers,NYK,Walt Frazier,5,31.0,21.0,4,10.0
1972,1972_nba_finals_knicks_vs_lakers,LAL,Gail Goodrich,5,25.0,25.75,4,-0.75
1972,1972_nba_finals_knicks_vs_lakers,LAL,Wilt Chamberlain,5,24.0,18.25,4,5.75
1972,1972_nba_finals_knicks_vs_lakers,LAL,Jerry West,5,23.0,19.0,4,4.0
1972,1972_nba_finals_knicks_vs_lakers,LAL,Jim McMillian,5,20.0,16.0,4,4.0
1972,1972_nba_finals_knicks_vs_lakers,NYK,Earl Monroe,5,16.0,4.5,4,11.5
1972,1972_nba_finals_knicks_vs_lakers,NYK,Jerry Lucas,5,14.0,22.5,4,-8.5
1972,1972_nba_finals_knicks_vs_lakers,NYK,Dave DeBusschere,5,13.0,9.75,4,3.25
1972,1972_nba_finals_knicks_vs_lakers,LAL,Happy Hairston,5,13.0,14.5,4,-1.5
1972,1972_nba_finals_knicks_vs_lakers,NYK,Bill Bradley,5,12.0,21.5,4,-9.5
1972,1972_nba_finals_knicks_vs_lakers,NYK,Phil Jackson,5,10.0,11.75,4,-1.75
1972,1972_nba_finals_knicks_vs_lakers,LAL,Pat Riley,5,7.0,4.5,4,2.5
1972,1972_nba_finals_knicks_vs_lakers,NYK,Dean Meminger,5,4.0,3.75,4,0.25
1972,1972_nba_finals_knicks_vs_lakers,LAL,Jim Cleamons,5,2.0,2.0,1,0.0
1972,1972_nba_finals_knicks_vs_lakers,NYK,Charlie Paulk,5,0.0,0.0,2,0.0
1972,1972_nba_finals_knicks_vs_lakers,NYK,Dick Barnett,5,0.0,8.667,3,-8.667
1972,1972_nba_finals_knicks_vs_lakers,NYK,Eddie Mast,5,0.0,1.333,3,-1.333
1972,1972_nba_finals_knicks_vs_lakers,NYK,Eddie Miles,5,0.0,1.0,2,-1.0
1972,1972_nba_finals_knicks_vs_lakers,LAL,Flynn Robinson,5,0.0,7.0,1,-7.0
1972,1972_nba_finals_knicks_vs_lakers,LAL,John Trapp,5,0.0,2.5,2,-2.5
1972,1972_nba_finals_knicks_vs_lakers,LAL,Leroy Ellis,5,0.0,3.75,4,-3.75
1972,1972_nba_finals_knicks_vs_lakers,NYK,Luther Rackley,5,0.0,0.667,3,-0.667
1971,1971_nba_finals_bullets_vs_bucks,MIL,Oscar Robertson,4,30.0,21.333,3,8.667
1971,1971_nba_finals_bullets_vs_bucks,BAL,Fred Carter,4,28.0,11.0,3,17.0
1971,1971_nba_finals_bullets_vs_bucks,MIL,Kareem Abdul-Jabbar,4,27.0,27.0,3,0.0
1971,1971_nba_finals_bullets_vs_bucks,MIL,Bob Dandridge,4,21.0,20.0,3,1.0
1971,1971_nba_finals_bullets_vs_bucks,BAL,Kevin Loughery,4,18.0,9.0,3,9.0
1971,1971_nba_finals_bullets_vs_bucks,MIL,Greg Smith,4,14.0,8.667,3,5.333
1971,1971_nba_finals_bullets_vs_bucks,BAL,Earl Monroe,4,12.0,17.667,3,-5.667
1971,1971_nba_finals_bullets_vs_bucks,BAL,Jack Marin,4,12.0,20.333,3,-8.333
1971,1971_nba_finals_bullets_vs_bucks,MIL,Jon McGlocklin,4,12.0,10.333,3,1.667
1971,1971_nba_finals_bullets_vs_bucks,BAL,Gus Johnson,4,11.0,10.0,1,1.0
1971,1971_nba_finals_bullets_vs_bucks,BAL,Wes Unseld,4,11.0,16.333,3,-5.333
1971,1971_nba_finals_bullets_vs_bucks,BAL,John Tresvant,4,8.0,7.0,3,1.0
1971,1971_nba_finals_bullets_vs_bucks,BAL,Gary Zeller,4,6.0,2.0,3,4.0
1971,1971_nba_finals_bullets_vs_bucks,MIL,Bob Boozer,4,5.0,5.667,3,-0.667
1971,1971_nba_finals_bullets_vs_bucks,MIL,McCoy McLemore,4,5.0,0.0,2,5.0
1971,1971_nba_finals_bullets_vs_bucks,MIL,Lucius Allen,4,4.0,8.667,3,-4.667
1971,1971_nba_finals_bullets_vs_bucks,MIL,Bob Greacen,4,0.0,0.0,1,0.0
1971,1971_nba_finals_bullets_vs_bucks,MIL,Dick Cunningham,4,0.0,0.0,3,0.0
1971,1971_nba_finals_bullets_vs_bucks,BAL,Dorie Murrey,4,0.0,2.0,3,-2.0
1971,1971_nba_finals_bullets_vs_bucks,BAL,George Johnson,4,0.0,1.333,3,-1.333
1971,1971_nba_finals_bullets_vs_bucks,MIL,Jeff Webb,4,0.0,1.0,2,-1.0
1971,1971_nba_finals_bullets_vs_bucks,MIL,Marv Winkler,4,0.0,0.0,1,0.0
1970,1970_nba_finals_lakers_vs_knicks,NYK,Walt Frazier,7,36.0,14.5,6,21.5
1970,1970_nba_finals_lakers_vs_knicks,LAL,Jerry West,7,28.0,31.833,6,-3.833
1970,1970_nba_finals_lakers_vs_knicks,NYK,Dick Barnett,7,21.0,18.167,6,2.833
1970,1970_nba_finals_lakers_vs_knicks,LAL,Wilt Chamberlain,7,21.0,23.667,6,-2.667
1970,1970_nba_finals_lakers_vs_knicks,LAL,Elgin Baylor,7,19.0,17.667,6,1.333
1970,1970_nba_finals_lakers_vs_knicks,NYK,Dave DeBusschere,7,18.0,19.167,6,-1.167
1970,1970_nba_finals_lakers_vs_knicks,NYK,Bill Bradley,7,17.0,11.333,6,5.667
1970,1970_nba_finals_lakers_vs_knicks,LAL,Keith Erickson,7,14.0,11.167,6,2.833
1970,1970_nba_finals_lakers_vs_knicks,LAL,Dick Garrett,7,8.0,13.833,6,-5.833
1970,1970_nba_finals_lakers_vs_knicks,LAL,Happy Hairston,7,6.0,6.6,5,-0.6
1970,1970_nba_finals_lakers_vs_knicks,NYK,Nate Bowman,7,6.0,3.833,6,2.167
1970,1970_nba_finals_lakers_vs_knicks,NYK,Mike Riordan,7,5.0,4.167,6,0.833
1970,1970_nba_finals_lakers_vs_knicks,NYK,Dave Stallworth,7,4.0,7.5,6,-3.5
1970,1970_nba_finals_lakers_vs_knicks,NYK,Willis Reed,7,4.0,26.8,5,-22.8
1970,1970_nba_finals_lakers_vs_knicks,LAL,John Tresvant,7,3.0,5.0,3,-2.0
1970,1970_nba_finals_lakers_vs_knicks,NYK,Cazzie Russell,7,2.0,10.5,6,-8.5
1970,1970_nba_finals_lakers_vs_knicks,NYK,Bill Hosket,6,0.0,1.0,2,0.0
1970,1970_nba_finals_lakers_vs_knicks,NYK,John Warren,6,0.0,0.5,4,0.0
1970,1970_nba_finals_lakers_vs_knicks,LAL,Johnny Egan,7,0.0,4.167,6,-4.167
1970,1970_nba_finals_lakers_vs_knicks,LAL,Mel Counts,5,0.0,4.0,3,0.0
1970,1970_nba_finals_lakers_vs_knicks,LAL,Mike Lynn,6,0.0,0.0,1,0.0
1970,1970_nba_finals_lakers_vs_knicks,LAL,Rick Roberson,6,0.0,2.333,3,0.0
1970,1970_nba_finals_lakers_vs_knicks,LAL,Willie McCarter,6,0.0,0.0,1,0.0
1969,1969_nba_finals_celtics_vs_lakers,LAL,Jerry West,7,42.0,37.167,6,4.833
1969,1969_nba_finals_celtics_vs_lakers,BOS,John Havlicek,7,26.0,28.667,6,-2.667
1969,1969_nba_finals_celtics_vs_lakers,BOS,Sam Jones,7,24.0,17.833,6,6.167
1969,1969_nba_finals_celtics_vs_lakers,LAL,Elgin Baylor,7,20.0,17.667,6,2.333
1969,1969_nba_finals_celtics_vs_lakers,BOS,Em Bryant,7,20.0,9.5,6,10.5
1969,1969_nba_finals_celtics_vs_lakers,LAL,Wilt Chamberlain,7,18.0,10.667,6,7.333
1969,1969_nba_finals_celtics_vs_lakers,BOS,Don Nelson,7,16.0,11.167,6,4.833
1969,1969_nba_finals_celtics_vs_lakers,BOS,Bailey Howell,7,9.0,10.833,6,-1.833
1969,1969_nba_finals_celtics_vs_lakers,LAL,Johnny Egan,7,9.0,16.167,6,-7.167
1969,1969_nba_finals_celtics_vs_lakers,LAL,Mel Counts,7,9.0,10.0,6,-1.0
1969,1969_nba_finals_celtics_vs_lakers,BOS,Larry Siegfried,7,7.0,15.167,6,-8.167
1969,1969_nba_finals_celtics_vs_lakers,BOS,Bill Russell,7,6.0,9.667,6,-3.667
1969,1969_nba_finals_celtics_vs_lakers,LAL,Keith Erickson,7,6.0,9.333,6,-3.333
1969,1969_nba_finals_celtics_vs_lakers,LAL,Tom Hawkins,7,2.0,2.667,6,-0.667
1969,1969_nba_finals_celtics_vs_lakers,LAL,Bill Hewitt,4,0.0,4.0,4,0.0
1969,1969_nba_finals_celtics_vs_lakers,BOS,Don Chaney,2,0.0,1.0,2,0.0
1969,1969_nba_finals_celtics_vs_lakers,LAL,Freddie Crawford,1,0.0,0.0,1,0.0
1969,1969_nba_finals_celtics_vs_lakers,BOS,Tom Sanders,6,0.0,2.8,5,0.0
